chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	20354671	20418394	+	5322	PLA2G5	374	1.10555385E-1	DAVIES_SUCCESS
chr1	20439142	20446059	-	26279	PLA2G2D	224	5.05118159E-1	DAVIES_SUCCESS
chr1	20465822	20476879	+	64600	PLA2G2F	179	1.01998158E-1	DAVIES_SUCCESS
chr1	20490483	20501687	-	391013	PLA2G2C	159	1.68222846E-3	DAVIES_SUCCESS
chr1	20512577	20519942	+	127733	UBXN10	159	5.50303535E-4	DAVIES_SUCCESS
chr1	20617411	20681387	+	127731	VWA5B1	489	4.24791512E-2	DAVIES_SUCCESS
chr1	20686293	20755287	-	339505	LOC339505	349	1.60380005E-1	DAVIES_SUCCESS
chr1	20808883	20812728	-	55450	CAMK2N1	162	6.097526E-2	DAVIES_SUCCESS
chr1	20825940	20834674	-	79594	MUL1	200	7.57525982E-2	DAVIES_SUCCESS
chr1	20878931	20881513	+	163933	FAM43B	328	8.05746599E-3	DAVIES_SUCCESS
chr1	20915443	20945400	+	978	CDA	493	4.17115765E-2	DAVIES_SUCCESS
chr1	20959947	20978004	+	65018	PINK1	385	1.86249418E-1	DAVIES_SUCCESS
chr1	20978259	20988037	-	1650	DDOST	356	9.16793887E-2	DAVIES_SUCCESS
chr1	20990506	21044317	-	57576	KIF17	405	4.92311182E-2	DAVIES_SUCCESS
chr1	21046224	21059330	-	400745	SH2D5	221	2.02417161E-2	DAVIES_SUCCESS
chr1	21069170	21113799	-	50809	HP1BP3	204	5.24319266E-2	DAVIES_SUCCESS
chr1	21132784	21503381	-	8672	EIF4G3	455	6.06225306E-1	DAVIES_SUCCESS
chr1	21543739	21672034	-	1889	ECE1	492	2.09344325E-1	DAVIES_SUCCESS
chr1	21619782	21626362	+	100506801	LOC100506801	244	8.71054894E-2	DAVIES_SUCCESS
chr1	21766582	21811393	+	84224	NBPF3	353	8.37097947E-2	DAVIES_SUCCESS
chr1	21835857	21904905	+	249	ALPL	474	2.51205881E-2	DAVIES_SUCCESS
chr1	21922707	21995856	-	5909	RAP1GAP	456	7.86524724E-3	DAVIES_SUCCESS
chr1	22004791	22109688	-	84196	USP48	484	4.54922342E-2	DAVIES_SUCCESS
chr1	22138757	22151714	+	401944	LDLRAD2	245	2.10857274E-1	DAVIES_SUCCESS
chr1	22148736	22263750	-	3339	HSPG2	446	9.90977551E-3	DAVIES_SUCCESS
chr1	22303417	22333141	+	23436	CELA3B	346	7.10198965E-3	DAVIES_SUCCESS
chr1	22328148	22339035	+	10136	CELA3A	309	1.77924299E-2	DAVIES_SUCCESS
chr1	22351706	22357715	+	29092	LINC00339	258	4.53041718E-2	DAVIES_SUCCESS
chr1	22379119	22419436	+	998	CDC42	298	7.29738369E-2	DAVIES_SUCCESS
chr1	22443797	22470385	-	54361	WNT4	290	6.97099525E-2	DAVIES_SUCCESS
chr1	22778343	22857650	+	9923	ZBTB40	262	1.37482505E-2	DAVIES_SUCCESS
chr1	22890003	22930087	+	2046	EPHA8	303	3.48805425E-1	DAVIES_SUCCESS
chr1	22963117	22966175	+	712	C1QA	238	1.45330722E-1	DAVIES_SUCCESS
chr1	22970117	22974603	+	714	C1QC	228	1.37438371E-1	DAVIES_SUCCESS
chr1	22979681	22988029	+	713	C1QB	213	1.15872312E-1	DAVIES_SUCCESS
chr1	23037330	23241823	+	2048	EPHB2	502	3.29558125E-9	DAVIES_SUCCESS
chr1	23046009	23046091	+	100616391	MIR4684	141	1.48129693E-1	DAVIES_SUCCESS
chr1	23189651	23189719	-	100422914	MIR4253	177	3.04738254E-6	DAVIES_SUCCESS
chr1	23337326	23342343	-	729059	LOC729059	131	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	23345940	23410184	+	23028	KDM1A	187	1.02307052E-12	DAVIES_SUCCESS
chr1	23370797	23370865	+	100422866	MIR3115	104	1.65090164E-12	DAVIES_SUCCESS
chr1	23410515	23504301	-	7798	LUZP1	320	1.21604615E-9	DAVIES_SUCCESS
chr1	23518387	23521222	-	3352	HTR1D	232	1.94319415E-6	DAVIES_SUCCESS
chr1	23636275	23670853	-	10236	HNRNPR	150	2.97188647E-5	DAVIES_SUCCESS
chr1	23685940	23696357	-	80818	ZNF436	130	3.70793495E-6	DAVIES_SUCCESS
chr1	23695463	23698330	+	148898	C1orf213	128	2.1927893E-6	DAVIES_SUCCESS
chr1	23707554	23751261	-	6920	TCEA3	182	3.86014994E-5	DAVIES_SUCCESS
chr1	23755055	23811057	-	55616	ASAP3	203	8.96309622E-4	DAVIES_SUCCESS
chr1	23832919	23857712	-	1870	E2F2	186	6.99518019E-3	DAVIES_SUCCESS
chr1	23884420	23886285	-	3399	ID3	139	2.84335309E-3	DAVIES_SUCCESS
chr1	23907984	23967056	+	259283	MDS2	235	2.36381156E-2	DAVIES_SUCCESS
chr1	24018268	24022915	+	6135	RPL11	133	7.83052999E-1	DAVIES_SUCCESS
chr1	24069855	24088549	+	6924	TCEB3	87	4.08563993E-1	DAVIES_SUCCESS
chr1	24086871	24104787	-	100506963	LOC100506963	82	3.07748939E-1	DAVIES_SUCCESS
chr1	24104875	24114722	+	57095	PITHD1	69	2.14642423E-1	DAVIES_SUCCESS
chr1	24117645	24122029	+	11313	LYPLA2	72	2.18043874E-1	DAVIES_SUCCESS
chr1	24122088	24127294	-	2582	GALE	71	2.10888084E-1	DAVIES_SUCCESS
chr1	24128366	24165110	-	3155	HMGCL	199	9.88950964E-2	DAVIES_SUCCESS
chr1	24171571	24194859	-	2517	FUCA1	254	1.15757011E-1	DAVIES_SUCCESS
chr1	24200459	24239817	-	1269	CNR2	236	1.12438666E-1	DAVIES_SUCCESS
chr1	24255559	24255637	+	100616492	MIR378F	121	5.62474455E-2	DAVIES_SUCCESS
chr1	24286300	24289949	+	55629	PNRC2	8	2.40869845E-1	DAVIES_SUCCESS
chr1	24292936	24306953	-	10772	SRSF10	6	2.68079307E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24382530	24438665	-	127294	MYOM3	332	3.42330769E-2	DAVIES_SUCCESS
chr1	24446260	24469775	-	58985	IL22RA1	291	5.34827028E-2	DAVIES_SUCCESS
chr1	24480646	24513765	-	163702	IFNLR1	299	3.63754212E-2	DAVIES_SUCCESS
chr1	24526729	24538180	+	284632	LOC284632	250	3.47207651E-2	DAVIES_SUCCESS
chr1	24645811	24690970	+	57822	GRHL3	316	5.18501256E-2	DAVIES_SUCCESS
chr1	24683488	24741587	-	90529	STPG1	337	2.46696355E-3	DAVIES_SUCCESS
chr1	24742244	24799473	+	57185	NIPAL3	318	2.32407984E-3	DAVIES_SUCCESS
chr1	24822822	24828850	-	100750325	RCAN3AS	184	3.19053917E-2	DAVIES_SUCCESS
chr1	24828840	24863510	+	11123	RCAN3	330	1.26401582E-2	DAVIES_SUCCESS
chr1	24882566	24935818	+	400746	NCMAP	338	4.55254311E-4	DAVIES_SUCCESS
chr1	24969593	24999772	+	10250	SRRM1	147	3.59887406E-5	DAVIES_SUCCESS
chr1	25071759	25170815	+	25932	CLIC4	269	1.50822868E-2	DAVIES_SUCCESS
chr1	25226001	25291612	-	864	RUNX3	372	4.81887557E-2	DAVIES_SUCCESS
chr1	25548766	25559013	-	25949	SYF2	59	6.32429427E-1	DAVIES_SUCCESS
chr1	25568739	25664656	-	57035	C1orf63	108	2.31259617E-1	DAVIES_SUCCESS
chr1	25598980	25656936	+	6007	RHD	92	2.29838527E-1	DAVIES_SUCCESS
chr1	25664788	25688852	+	23585	TMEM50A	89	2.6628717E-1	DAVIES_SUCCESS
chr1	25688739	25756683	-	6006	RHCE	141	2.56857383E-1	DAVIES_SUCCESS
chr1	25757387	25826698	+	55219	TMEM57	173	2.82480541E-1	DAVIES_SUCCESS
chr1	25870075	25895377	+	26119	LDLRAP1	104	3.64111812E-1	DAVIES_SUCCESS
chr1	25943958	26111258	+	57134	MAN1C1	324	1.81437448E-3	DAVIES_SUCCESS
chr1	26126666	26144713	+	57190	SEPN1	219	2.21217802E-2	DAVIES_SUCCESS
chr1	26146396	26159433	+	56181	MTFR1L	189	2.32533993E-2	DAVIES_SUCCESS
chr1	26146444	26150097	-	646471	LOC646471	180	2.4191741E-2	DAVIES_SUCCESS
chr1	26160496	26185848	-	79000	AUNIP	192	2.271086E-2	DAVIES_SUCCESS
chr1	26187974	26197744	-	164091	PAQR7	148	2.55169229E-2	DAVIES_SUCCESS
chr1	26210676	26233368	-	3925	STMN1	173	2.28198472E-2	DAVIES_SUCCESS
chr1	26232852	26232945	-	100500808	MIR3917	122	3.96374549E-2	DAVIES_SUCCESS
chr1	26286257	26324648	-	5051	PAFAH2	217	4.03228446E-2	DAVIES_SUCCESS
chr1	26348270	26362954	+	2134	EXTL1	194	1.13131782E-1	DAVIES_SUCCESS
chr1	26364513	26372604	-	7780	SLC30A2	166	1.13166509E-1	DAVIES_SUCCESS
chr1	26377795	26394125	-	84676	TRIM63	193	1.89794448E-1	DAVIES_SUCCESS
chr1	26437655	26452039	+	149420	PDIK1L	206	6.01266884E-1	DAVIES_SUCCESS
chr1	26485510	26489119	+	79927	FAM110D	212	6.99161271E-1	DAVIES_SUCCESS
chr1	26496387	26497364	+	51042	ZNF593	229	4.95082817E-1	DAVIES_SUCCESS
chr1	26503980	26516375	+	10256	CNKSR1	280	2.57956173E-1	DAVIES_SUCCESS
chr1	26517118	26529033	+	378807	CATSPER4	302	1.80570988E-1	DAVIES_SUCCESS
chr1	26560692	26605299	+	64793	CEP85	434	1.52509046E-1	DAVIES_SUCCESS
chr1	26606212	26608013	+	83442	SH3BGRL3	300	1.55260848E-1	DAVIES_SUCCESS
chr1	26608772	26644756	-	91544	UBXN11	399	2.26814975E-1	DAVIES_SUCCESS
chr1	26644410	26647014	+	1043	CD52	306	3.15876E-1	DAVIES_SUCCESS
chr1	26648349	26680621	-	55057	AIM1L	377	2.68225331E-1	DAVIES_SUCCESS
chr1	26688124	26699266	-	257101	ZNF683	295	1.51224338E-1	DAVIES_SUCCESS
chr1	26737268	26756219	+	79727	LIN28A	211	1.66296467E-2	DAVIES_SUCCESS
chr1	26758772	26797795	+	79947	DHDDS	213	1.29688168E-2	DAVIES_SUCCESS
chr1	26798901	26803133	+	3151	HMGN2	134	3.32476735E-2	DAVIES_SUCCESS
chr1	26856248	26901520	+	6195	RPS6KA1	177	6.37422191E-2	DAVIES_SUCCESS
chr1	26881032	26881084	+	100302190	MIR1976	135	7.76350966E-2	DAVIES_SUCCESS
chr1	27022521	27108601	+	8289	ARID1A	176	7.61607479E-3	DAVIES_SUCCESS
chr1	27114453	27124894	+	55650	PIGV	102	1.15989035E-3	DAVIES_SUCCESS
chr1	27153200	27182211	+	84243	ZDHHC18	122	2.7103914E-4	DAVIES_SUCCESS
chr1	27189632	27190947	+	2810	SFN	114	2.15729646E-4	DAVIES_SUCCESS
chr1	27205872	27216869	-	54707	GPN2	121	6.00076299E-4	DAVIES_SUCCESS
chr1	27216978	27226962	-	63906	GPATCH3	121	1.09571699E-3	DAVIES_SUCCESS
chr1	27237974	27240567	-	8431	NR0B2	104	2.1895916E-3	DAVIES_SUCCESS
chr1	27248212	27273362	+	10726	NUDC	114	2.89485073E-3	DAVIES_SUCCESS
chr1	27276046	27286901	-	126695	C1orf172	85	2.12368409E-2	DAVIES_SUCCESS
chr1	27320194	27327377	+	388610	TRNP1	58	2.04552939E-1	DAVIES_SUCCESS
chr1	27331510	27339333	-	115572	FAM46B	63	2.1150909E-1	DAVIES_SUCCESS
chr1	27425299	27481621	-	6548	SLC9A1	196	1.58788894E-1	DAVIES_SUCCESS
chr1	27561006	27635124	+	23038	WDTC1	121	1.32194552E-1	DAVIES_SUCCESS
chr1	27648635	27662891	+	84065	TMEM222	79	3.86455392E-2	DAVIES_SUCCESS
chr1	27650364	27653016	+	644961	LOC644961	67	2.29071093E-1	DAVIES_SUCCESS
chr1	27668482	27680423	+	84958	SYTL1	81	3.62111205E-3	DAVIES_SUCCESS
chr1	27681669	27693337	-	9064	MAP3K6	85	2.17082595E-3	DAVIES_SUCCESS
chr1	27695600	27701315	-	8547	FCN3	88	1.90453981E-3	DAVIES_SUCCESS
chr1	27705595	27709805	-	388611	CD164L2	91	1.43543809E-3	DAVIES_SUCCESS
chr1	27719147	27722317	+	2827	GPR3	85	1.0588293E-3	DAVIES_SUCCESS
chr1	27730733	27816678	-	10163	WASF2	181	1.23822808E-3	DAVIES_SUCCESS
chr1	27860755	27930361	-	27245	AHDC1	88	2.88846608E-3	DAVIES_SUCCESS
chr1	27938800	27961727	-	2268	FGR	32	8.56871139E-2	DAVIES_SUCCESS
chr1	27992571	27998724	-	2537	IFI6	31	8.53194881E-2	DAVIES_SUCCESS
chr1	28052489	28089423	+	199870	FAM76A	15	5.49350562E-1	DAVIES_SUCCESS
chr1	28099693	28150963	+	23673	STX12	25	6.8037312E-2	DAVIES_SUCCESS
chr1	28157251	28178183	+	5511	PPP1R8	82	2.83307122E-2	DAVIES_SUCCESS
chr1	28160911	28161077	+	677774	SCARNA1	44	2.55157362E-2	DAVIES_SUCCESS
chr1	28199054	28213193	+	9473	THEMIS2	188	7.10797331E-2	DAVIES_SUCCESS
chr1	28218048	28241236	-	6118	RPA2	238	5.7957279E-2	DAVIES_SUCCESS
chr1	28261503	28285663	+	27293	SMPDL3B	236	7.34928282E-2	DAVIES_SUCCESS
chr1	28286503	28294604	+	55113	XKR8	195	1.28934945E-1	DAVIES_SUCCESS
chr1	28296854	28415148	-	2140	EYA3	331	1.20524889E-1	DAVIES_SUCCESS
chr1	28473676	28520447	-	5724	PTAFR	212	6.77883636E-3	DAVIES_SUCCESS
chr1	28526789	28559542	-	22826	DNAJC8	207	4.73500098E-3	DAVIES_SUCCESS
chr1	28562601	28564616	+	93974	ATPIF1	201	4.31157882E-3	DAVIES_SUCCESS
chr1	28585962	28609002	+	83667	SESN2	209	3.6652519E-3	DAVIES_SUCCESS
chr1	28655512	28662478	+	54797	MED18	183	1.0699814E-1	DAVIES_SUCCESS
chr1	28696092	28826881	+	65979	PHACTR4	324	3.18556857E-1	DAVIES_SUCCESS
chr1	28832454	28865708	+	1104	RCC1	105	2.2687331E-1	DAVIES_SUCCESS
chr1	28879528	28905057	+	54952	TRNAU1AP	106	1.09960745E-1	DAVIES_SUCCESS
chr1	28905049	28908383	-	85028	SNHG12	80	7.70518902E-2	DAVIES_SUCCESS
chr1	28905254	28905334	-	692212	SNORD99	79	7.44352313E-2	DAVIES_SUCCESS
chr1	28906275	28906405	-	677838	SNORA61	79	7.44352313E-2	DAVIES_SUCCESS
chr1	28906892	28907024	-	677825	SNORA44	79	7.44352313E-2	DAVIES_SUCCESS
chr1	28907431	28907565	-	692073	SNORA16A	80	7.70518902E-2	DAVIES_SUCCESS
chr1	28918711	28921088	+	115273	RAB42	79	5.60190781E-2	DAVIES_SUCCESS
chr1	28929608	28969604	-	6883	TAF12	117	1.99402665E-2	DAVIES_SUCCESS
chr1	28975111	28975246	+	26824	RNU11	84	5.7173862E-3	DAVIES_SUCCESS
chr1	28995239	29042115	+	10691	GMEB1	140	4.82106512E-3	DAVIES_SUCCESS
chr1	29063132	29096287	+	51441	YTHDF2	149	8.54962658E-3	DAVIES_SUCCESS
chr1	29138653	29190208	+	4985	OPRD1	300	7.04631587E-3	DAVIES_SUCCESS
chr1	29213602	29446558	+	2035	EPB41	533	3.32820926E-5	DAVIES_SUCCESS
chr1	29445936	29450421	-	399474	TMEM200B	141	2.88259175E-6	DAVIES_SUCCESS
chr1	29474249	29508637	-	6429	SRSF4	216	1.04102391E-6	DAVIES_SUCCESS
chr1	29519384	29557454	-	51102	MECR	206	8.75811301E-6	DAVIES_SUCCESS
chr1	29563027	29653325	+	10076	PTPRU	322	1.56407884E-6	DAVIES_SUCCESS
chr1	31184123	31196432	-	4146	MATN1	289	2.49581174E-3	DAVIES_SUCCESS
chr1	31191618	31199593	+	100129196	MATN1-AS1	297	4.14076413E-3	DAVIES_SUCCESS
chr1	31205314	31230683	-	7805	LAPTM5	317	4.55251653E-2	DAVIES_SUCCESS
chr1	31212002	31212079	-	100616164	MIR4420	260	1.87418479E-1	DAVIES_SUCCESS
chr1	31342312	31381480	-	9672	SDC3	275	1.38127458E-3	DAVIES_SUCCESS
chr1	31404352	31538763	-	9698	PUM1	401	9.72159715E-4	DAVIES_SUCCESS
chr1	31408535	31422052	-	692234	SNORD103A	147	2.33773657E-4	DAVIES_SUCCESS
chr1	31441009	31441084	-	692200	SNORD85	122	2.01837124E-4	DAVIES_SUCCESS
chr1	31652591	31712734	-	79570	NKAIN1	343	2.44604186E-2	DAVIES_SUCCESS
chr1	31732414	31769644	-	9410	SNRNP40	302	5.28078387E-3	DAVIES_SUCCESS
chr1	31769841	31837780	+	51538	ZCCHC17	333	5.00767254E-3	DAVIES_SUCCESS
chr1	31838099	31845923	-	2170	FABP3	217	6.03321926E-3	DAVIES_SUCCESS
chr1	31882411	31907527	+	347735	SERINC2	302	1.68221229E-2	DAVIES_SUCCESS
chr1	31971838	31974167	+	149086	LOC149086	258	1.73907333E-1	DAVIES_SUCCESS
chr1	31984035	31989846	+	284551	LOC284551	262	1.5677019E-1	DAVIES_SUCCESS
chr1	32042085	32053287	+	64129	TINAGL1	188	6.77263751E-6	DAVIES_SUCCESS
chr1	32083300	32098119	+	3061	HCRTR1	160	1.19647549E-7	DAVIES_SUCCESS
chr1	32095462	32110838	-	553115	PEF1	150	4.16652137E-8	DAVIES_SUCCESS
chr1	32117847	32169768	-	1307	COL16A1	182	1.65976122E-11	DAVIES_SUCCESS
chr1	32192717	32229648	-	576	BAI2	116	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	32224260	32224336	-	100423028	MIR4254	70	4.81848228E-10	DAVIES_SUCCESS
chr1	32256024	32281580	-	90853	SPOCD1	141	1.44130373E-4	DAVIES_SUCCESS
chr1	32372021	32403988	-	8073	PTP4A2	113	2.6380222E-2	DAVIES_SUCCESS
chr1	32479294	32526460	+	10657	KHDRBS1	59	4.9324082E-3	DAVIES_SUCCESS
chr1	32538502	32568467	+	55116	TMEM39B	64	7.83258511E-3	DAVIES_SUCCESS
chr1	32573643	32642168	+	23633	KPNA6	110	9.71635275E-3	DAVIES_SUCCESS
chr1	32645344	32663886	+	200081	TXLNA	81	1.25801154E-2	DAVIES_SUCCESS
chr1	32666201	32670991	+	79140	CCDC28B	72	1.32646561E-2	DAVIES_SUCCESS
chr1	32671235	32674288	+	55721	IQCC	73	1.3401788E-2	DAVIES_SUCCESS
chr1	32674694	32681797	+	149069	DCDC2B	70	1.38321695E-2	DAVIES_SUCCESS
chr1	32680077	32687926	-	56063	TMEM234	67	1.38653896E-2	DAVIES_SUCCESS
chr1	32687184	32697205	+	8668	EIF3I	66	1.44381407E-2	DAVIES_SUCCESS
chr1	32697260	32707311	-	339483	MTMR9LP	64	1.63374815E-2	DAVIES_SUCCESS
chr1	32712817	32714461	+	84734	FAM167B	54	1.67347375E-2	DAVIES_SUCCESS
chr1	32716839	32751766	+	3932	LCK	53	1.78010682E-2	DAVIES_SUCCESS
chr1	32757707	32799224	+	3065	HDAC1	17	8.22611453E-2	DAVIES_SUCCESS
chr1	32799429	32801840	-	65108	MARCKSL1	8	1.00098625E-2	DAVIES_SUCCESS
chr1	32826870	32827844	-	100128071	FAM229A	10	1.99211044E-3	DAVIES_SUCCESS
chr1	32827861	32829924	+	81629	TSSK3	11	5.17153995E-3	DAVIES_SUCCESS
chr1	32830704	32860062	-	55108	BSDC1	39	5.42759159E-2	DAVIES_SUCCESS
chr1	32930657	33071542	+	653121	ZBTB8A	256	2.19312887E-2	DAVIES_SUCCESS
chr1	33065772	33116185	-	339487	ZBTB8OS	108	3.27143834E-2	DAVIES_SUCCESS
chr1	33116748	33151812	+	5928	RBBP4	57	3.58793811E-2	DAVIES_SUCCESS
chr1	33145506	33168361	-	81493	SYNC	60	2.55959596E-2	DAVIES_SUCCESS
chr1	33207511	33240571	+	57648	KIAA1522	128	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	33240839	33283633	-	8565	YARS	150	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	33283042	33324480	+	64766	S100PBP	141	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	33327868	33338082	-	252995	FNDC5	102	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	33352097	33360247	+	3208	HPCA	112	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	33360195	33366953	-	113452	TMEM54	111	2.32924791E-12	DAVIES_SUCCESS
chr1	33402049	33430286	-	127544	RNF19B	135	4.91251717E-9	DAVIES_SUCCESS
chr1	33473540	33502512	-	204	AK2	123	4.95867113E-2	DAVIES_SUCCESS
chr1	33546713	33586131	+	113451	ADC	132	1.87893458E-1	DAVIES_SUCCESS
chr1	33611002	33647671	-	55223	TRIM62	156	1.41008594E-1	DAVIES_SUCCESS
chr1	33722173	33766320	+	149076	ZNF362	190	4.99189788E-5	DAVIES_SUCCESS
chr1	33772366	33786699	-	127550	A3GALT2	171	1.28458931E-7	DAVIES_SUCCESS
chr1	33789223	33896615	-	1912	PHC2	427	1.10058727E-7	DAVIES_SUCCESS
chr1	33797993	33798093	-	100500853	MIR3605	180	2.17887971E-8	DAVIES_SUCCESS
chr1	33938231	33961995	+	7579	ZSCAN20	278	4.06497045E-5	DAVIES_SUCCESS
chr1	33979608	34631443	-	114784	CSMD2	1416	7.00928204E-12	DAVIES_SUCCESS
chr1	34326075	34330392	+	127540	HMGB4	230	5.03800009E-7	DAVIES_SUCCESS
chr1	34334556	34351059	+	402779	LOC402779	237	5.62454775E-7	DAVIES_SUCCESS
chr1	34632623	34684731	+	84970	C1orf94	345	4.0927475E-5	DAVIES_SUCCESS
chr1	35220647	35224113	+	2709	GJB5	277	1.18382414E-3	DAVIES_SUCCESS
chr1	35225341	35229325	+	127534	GJB4	272	2.11102069E-3	DAVIES_SUCCESS
chr1	35246789	35251967	+	2707	GJB3	291	1.51892773E-1	DAVIES_SUCCESS
chr1	35258170	35261348	+	2701	GJA4	305	1.98562258E-1	DAVIES_SUCCESS
chr1	35315962	35325417	-	113444	SMIM12	254	6.31156463E-1	DAVIES_SUCCESS
chr1	35331036	35370984	-	58512	DLGAP3	228	7.60419787E-1	DAVIES_SUCCESS
chr1	35441299	35450948	-	653160	LOC653160	10	5.3728472E-1	DAVIES_SUCCESS
chr1	35447126	35450948	-	100506144	ZMYM6NB	9	8.79975689E-1	DAVIES_SUCCESS
chr1	35449367	35497569	-	9204	ZMYM6	14	9.56169295E-1	DAVIES_SUCCESS
chr1	35544971	35581455	+	79830	ZMYM1	71	8.7981306E-1	DAVIES_SUCCESS
chr1	35649200	35658743	-	6421	SFPQ	77	5.61526738E-1	DAVIES_SUCCESS
chr1	35734567	35887545	+	9202	ZMYM4	50	9.4428835E-2	DAVIES_SUCCESS
chr1	35899090	36023551	-	79932	KIAA0319L	42	1.28230428E-1	DAVIES_SUCCESS
chr1	36023392	36032380	+	23154	NCDN	20	4.79882927E-1	DAVIES_SUCCESS
chr1	36035412	36107445	-	5690	PSMB2	35	4.50959246E-1	DAVIES_SUCCESS
chr1	36038970	36060927	+	339488	TFAP2E	24	5.35522258E-1	DAVIES_SUCCESS
chr1	36179476	36184790	-	127703	C1orf216	62	1.29569667E-1	DAVIES_SUCCESS
chr1	36197712	36235551	-	63967	CLSPN	102	1.48502787E-1	DAVIES_SUCCESS
chr1	36273827	36323490	+	192670	AGO4	102	1.43829325E-1	DAVIES_SUCCESS
chr1	36335408	36389899	+	26523	AGO1	87	1.92649998E-1	DAVIES_SUCCESS
chr1	36396318	36522063	+	192669	AGO3	124	2.37026266E-1	DAVIES_SUCCESS
chr1	36549675	36553876	+	27285	TEKT2	89	4.74193712E-2	DAVIES_SUCCESS
chr1	36554452	36559533	+	54936	ADPRHL2	91	4.46613741E-2	DAVIES_SUCCESS
chr1	36560843	36565850	-	1296	COL8A2	97	3.94969856E-2	DAVIES_SUCCESS
chr1	36602169	36621654	-	27095	TRAPPC3	110	5.36158598E-3	DAVIES_SUCCESS
chr1	36621802	36646441	+	55700	MAP7D1	110	3.87991876E-3	DAVIES_SUCCESS
chr1	36690016	36770957	+	9967	THRAP3	141	4.35534292E-2	DAVIES_SUCCESS
chr1	36771993	36790484	+	79729	SH3D21	110	2.01468749E-1	DAVIES_SUCCESS
chr1	36787631	36789755	-	55194	EVA1B	96	2.06453478E-1	DAVIES_SUCCESS
chr1	36805224	36851485	-	83931	STK40	289	3.9054902E-1	DAVIES_SUCCESS
chr1	36859030	36863493	-	84967	LSM10	273	4.42940601E-1	DAVIES_SUCCESS
chr1	36883506	36916086	-	127700	OSCP1	347	3.86261741E-1	DAVIES_SUCCESS
chr1	36921361	36930040	-	64960	MRPS15	275	3.49167228E-1	DAVIES_SUCCESS
chr1	36931643	36948915	-	1441	CSF3R	261	3.08366027E-1	DAVIES_SUCCESS
chr1	37261127	37499844	-	2899	GRIK3	505	3.78235178E-2	DAVIES_SUCCESS
chr1	37627163	37627235	+	100422898	MIR4255	239	7.42811625E-2	DAVIES_SUCCESS
chr1	37920479	37940044	-	728431	LOC728431	311	2.29493831E-3	DAVIES_SUCCESS
chr1	37940118	37949978	+	80149	ZC3H12A	244	3.04885136E-4	DAVIES_SUCCESS
chr1	37955560	37980420	-	64769	MEAF6	257	1.63668005E-5	DAVIES_SUCCESS
chr1	37966535	37966595	-	100847010	MIR5581	202	3.23702159E-5	DAVIES_SUCCESS
chr1	38000049	38019945	-	79753	SNIP1	237	1.92774823E-6	DAVIES_SUCCESS
chr1	38022519	38032458	+	7802	DNALI1	194	2.03494363E-6	DAVIES_SUCCESS
chr1	38032412	38061586	-	29889	GNL2	213	6.90238036E-6	DAVIES_SUCCESS
chr1	38076950	38100595	-	284654	RSPO1	198	9.09192161E-6	DAVIES_SUCCESS
chr1	38147241	38157888	-	54955	C1orf109	252	2.8232912E-2	DAVIES_SUCCESS
chr1	38158072	38175391	+	55143	CDCA8	297	4.30766356E-2	DAVIES_SUCCESS
chr1	38179552	38230824	-	284656	EPHA10	341	9.51772962E-2	DAVIES_SUCCESS
chr1	38259773	38267278	+	149175	MANEAL	178	3.62076221E-1	DAVIES_SUCCESS
chr1	38268613	38273865	-	79693	YRDC	156	4.10910537E-1	DAVIES_SUCCESS
chr1	38273472	38275126	+	127687	C1orf122	134	3.98443715E-1	DAVIES_SUCCESS
chr1	38275238	38325292	-	4520	MTF1	192	3.98340534E-1	DAVIES_SUCCESS
chr1	38326368	38412729	-	3633	INPP5B	266	7.16262909E-1	DAVIES_SUCCESS
chr1	38422651	38455761	-	10946	SF3A3	191	6.40022461E-1	DAVIES_SUCCESS
chr1	38462441	38471187	-	2275	FHL3	131	4.08064165E-1	DAVIES_SUCCESS
chr1	38478383	38490497	+	51118	UTP11L	131	2.29526145E-1	DAVIES_SUCCESS
chr1	38509522	38512450	-	5453	POU3F1	105	7.28548082E-2	DAVIES_SUCCESS
chr1	38554902	38555001	+	100500801	MIR3659	120	3.55300827E-3	DAVIES_SUCCESS
chr1	38674705	38680439	-	339442	LOC339442	193	3.40946299E-3	DAVIES_SUCCESS
chr1	39303868	39340166	-	64121	RRAGC	257	4.70392093E-2	DAVIES_SUCCESS
chr1	39328161	39347298	-	100527950	GJA9-MYCBP	243	4.43004562E-2	DAVIES_SUCCESS
chr1	39351478	39407456	-	54933	RHBDL2	309	6.96296678E-3	DAVIES_SUCCESS
chr1	39456915	39471737	+	79647	AKIRIN1	279	3.03472288E-4	DAVIES_SUCCESS
chr1	39491966	39500308	+	4725	NDUFS5	268	6.40595975E-4	DAVIES_SUCCESS
