chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	21069170	21113799	-	50809	HP1BP3	73	3.87467836E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	21132784	21503381	-	8672	EIF4G3	164	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	21543739	21672034	-	1889	ECE1	146	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	21619782	21626362	+	100506801	LOC100506801	94	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	21766582	21811393	+	84224	NBPF3	61	6.20149281E-2	DAVIES_SUCCESS
chr1	21835857	21904905	+	249	ALPL	154	3.3523714E-5	DAVIES_SUCCESS
chr1	21922707	21995856	-	5909	RAP1GAP	160	6.08321135E-7	DAVIES_SUCCESS
chr1	22004791	22109688	-	84196	USP48	143	4.50865769E-4	DAVIES_SUCCESS
chr1	22138757	22151714	+	401944	LDLRAD2	61	1.08446759E-4	DAVIES_SUCCESS
chr1	22148736	22263750	-	3339	HSPG2	128	8.72280026E-12	DAVIES_SUCCESS
chr1	22303417	22333141	+	23436	CELA3B	59	1.0946799E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	22328148	22339035	+	10136	CELA3A	49	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	22351706	22357715	+	29092	LINC00339	35	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	22379119	22419436	+	998	CDC42	81	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	22443797	22470385	-	54361	WNT4	138	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	22778343	22857650	+	9923	ZBTB40	89	7.10321694E-2	DAVIES_SUCCESS
chr1	22890003	22930087	+	2046	EPHA8	94	5.70270905E-3	DAVIES_SUCCESS
chr1	22963117	22966175	+	712	C1QA	96	5.21559927E-3	DAVIES_SUCCESS
chr1	22970117	22974603	+	714	C1QC	94	5.73841125E-3	DAVIES_SUCCESS
chr1	22979681	22988029	+	713	C1QB	86	7.72425108E-3	DAVIES_SUCCESS
chr1	23037330	23241823	+	2048	EPHB2	176	3.82875193E-6	DAVIES_SUCCESS
chr1	23046009	23046091	+	100616391	MIR4684	58	6.53763717E-2	DAVIES_SUCCESS
chr1	23189651	23189719	-	100422914	MIR4253	49	6.12696251E-2	DAVIES_SUCCESS
chr1	23337326	23342343	-	729059	LOC729059	37	1E0	DAVIES_FAIL_FAREBROTHER_FAIL
chr1	23345940	23410184	+	23028	KDM1A	55	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	23370797	23370865	+	100422866	MIR3115	31	1.00989217E-11	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23410515	23504301	-	7798	LUZP1	78	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	23518387	23521222	-	3352	HTR1D	46	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	23636275	23670853	-	10236	HNRNPR	64	1.31727962E-12	DAVIES_SUCCESS
chr1	23685940	23696357	-	80818	ZNF436	57	1.36202161E-12	DAVIES_SUCCESS
chr1	23695463	23698330	+	148898	C1orf213	55	1.7821189E-11	DAVIES_SUCCESS
chr1	23707554	23751261	-	6920	TCEA3	82	2.6840744E-8	DAVIES_SUCCESS
chr1	23755055	23811057	-	55616	ASAP3	72	1.92904293E-3	DAVIES_SUCCESS
chr1	23832919	23857712	-	1870	E2F2	51	2.03970565E-5	DAVIES_SUCCESS
chr1	23884420	23886285	-	3399	ID3	44	2.49238043E-5	DAVIES_SUCCESS
chr1	23907984	23967056	+	259283	MDS2	84	4.45589672E-3	DAVIES_SUCCESS
chr1	24018268	24022915	+	6135	RPL11	45	1.74349718E-1	DAVIES_SUCCESS
chr1	24069855	24088549	+	6924	TCEB3	30	1.43966579E-1	DAVIES_SUCCESS
chr1	24086871	24104787	-	100506963	LOC100506963	32	1.9434969E-1	DAVIES_SUCCESS
chr1	24104875	24114722	+	57095	PITHD1	25	3.03246663E-1	DAVIES_SUCCESS
chr1	24117645	24122029	+	11313	LYPLA2	25	3.20364496E-1	DAVIES_SUCCESS
chr1	24122088	24127294	-	2582	GALE	26	3.06257707E-1	DAVIES_SUCCESS
chr1	24128366	24165110	-	3155	HMGCL	29	2.9652174E-1	DAVIES_SUCCESS
chr1	24171571	24194859	-	2517	FUCA1	24	3.51423387E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24200459	24239817	-	1269	CNR2	15	2.47890241E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24255559	24255637	+	100616492	MIR378F	2	2.61625629E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24382530	24438665	-	127294	MYOM3	140	2.27416189E-1	DAVIES_SUCCESS
chr1	24446260	24469775	-	58985	IL22RA1	121	1.54930929E-1	DAVIES_SUCCESS
chr1	24480646	24513765	-	163702	IFNLR1	100	1.16532611E-1	DAVIES_SUCCESS
chr1	24526729	24538180	+	284632	LOC284632	75	3.80319956E-1	DAVIES_SUCCESS
chr1	24645811	24690970	+	57822	GRHL3	121	1.79210568E-2	DAVIES_SUCCESS
chr1	24683488	24741587	-	90529	STPG1	130	2.56587842E-3	DAVIES_SUCCESS
chr1	24742244	24799473	+	57185	NIPAL3	107	3.31597502E-3	DAVIES_SUCCESS
chr1	24822822	24828850	-	100750325	RCAN3AS	51	1.77687335E-1	DAVIES_SUCCESS
chr1	24828840	24863510	+	11123	RCAN3	67	2.22814155E-1	DAVIES_SUCCESS
chr1	24882566	24935818	+	400746	NCMAP	63	3.44388063E-1	DAVIES_SUCCESS
chr1	24969593	24999772	+	10250	SRRM1	43	4.00240483E-6	DAVIES_SUCCESS
chr1	25071759	25170815	+	25932	CLIC4	93	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	25226001	25291612	-	864	RUNX3	148	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	25548766	25559013	-	25949	SYF2	9	1.53650226E-9	DAVIES_SUCCESS
chr1	25568739	25664656	-	57035	C1orf63	9	7.53285212E-11	DAVIES_SUCCESS
chr1	25598980	25656936	+	6007	RHD	3	8.79074591E-13	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	25664788	25688852	+	23585	TMEM50A	3	1.33310216E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	25688739	25756683	-	6006	RHCE	11	1.1524115E-13	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	25757387	25826698	+	55219	TMEM57	9	1E0	DAVIES_FAIL_FAREBROTHER_FAIL
chr1	25870075	25895377	+	26119	LDLRAP1	18	3.82661725E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	25943958	26111258	+	57134	MAN1C1	101	1.90767846E-10	DAVIES_SUCCESS
chr1	26126666	26144713	+	57190	SEPN1	66	2.61506594E-10	DAVIES_SUCCESS
chr1	26146396	26159433	+	56181	MTFR1L	56	3.83184373E-10	DAVIES_SUCCESS
chr1	26146444	26150097	-	646471	LOC646471	54	2.49244514E-10	DAVIES_SUCCESS
chr1	26160496	26185848	-	79000	AUNIP	55	6.74603595E-10	DAVIES_SUCCESS
chr1	26187974	26197744	-	164091	PAQR7	41	9.2637098E-10	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26210676	26233368	-	3925	STMN1	59	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26232852	26232945	-	100500808	MIR3917	45	6.97832903E-11	DAVIES_SUCCESS
chr1	26286257	26324648	-	5051	PAFAH2	90	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26348270	26362954	+	2134	EXTL1	83	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26364513	26372604	-	7780	SLC30A2	72	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26377795	26394125	-	84676	TRIM63	66	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26437655	26452039	+	149420	PDIK1L	64	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26485510	26489119	+	79927	FAM110D	82	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26496387	26497364	+	51042	ZNF593	87	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26503980	26516375	+	10256	CNKSR1	104	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26517118	26529033	+	378807	CATSPER4	118	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26560692	26605299	+	64793	CEP85	175	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26606212	26608013	+	83442	SH3BGRL3	126	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26608772	26644756	-	91544	UBXN11	160	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26644410	26647014	+	1043	CD52	123	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26648349	26680621	-	55057	AIM1L	137	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26688124	26699266	-	257101	ZNF683	97	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26737268	26756219	+	79727	LIN28A	78	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26758772	26797795	+	79947	DHDDS	68	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26798901	26803133	+	3151	HMGN2	43	1.78967952E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	26856248	26901520	+	6195	RPS6KA1	47	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	26881032	26881084	+	100302190	MIR1976	42	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	27022521	27108601	+	8289	ARID1A	26	2.35367281E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	27114453	27124894	+	55650	PIGV	14	8.38218384E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	27153200	27182211	+	84243	ZDHHC18	20	4.21135038E-9	DAVIES_SUCCESS
chr1	27189632	27190947	+	2810	SFN	23	2.55047969E-7	DAVIES_SUCCESS
chr1	27205872	27216869	-	54707	GPN2	29	4.43263293E-9	DAVIES_SUCCESS
chr1	27216978	27226962	-	63906	GPATCH3	27	5.7984304E-9	DAVIES_SUCCESS
chr1	27237974	27240567	-	8431	NR0B2	23	1.9434232E-11	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27248212	27273362	+	10726	NUDC	25	1.9877433E-12	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27276046	27286901	-	126695	C1orf172	19	3.65263375E-14	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27320194	27327377	+	388610	TRNP1	11	1.36557432E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	27331510	27339333	-	115572	FAM46B	12	1.08357767E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	27425299	27481621	-	6548	SLC9A1	44	1.00656394E-9	DAVIES_SUCCESS
chr1	27561006	27635124	+	23038	WDTC1	35	8.85228224E-10	DAVIES_SUCCESS
chr1	27648635	27662891	+	84065	TMEM222	27	3.12120738E-4	DAVIES_SUCCESS
chr1	27650364	27653016	+	644961	LOC644961	23	1.75875331E-4	DAVIES_SUCCESS
chr1	27668482	27680423	+	84958	SYTL1	29	9.03372416E-4	DAVIES_SUCCESS
chr1	27681669	27693337	-	9064	MAP3K6	29	4.83907833E-3	DAVIES_SUCCESS
chr1	27695600	27701315	-	8547	FCN3	31	8.08087188E-3	DAVIES_SUCCESS
chr1	27705595	27709805	-	388611	CD164L2	33	1.89818206E-2	DAVIES_SUCCESS
chr1	27719147	27722317	+	2827	GPR3	31	2.95708277E-2	DAVIES_SUCCESS
chr1	27730733	27816678	-	10163	WASF2	49	1.77361827E-1	DAVIES_SUCCESS
chr1	27860755	27930361	-	27245	AHDC1	15	4.45315111E-1	DAVIES_SUCCESS
chr1	27938800	27961727	-	2268	FGR	5	1.3271873E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	27992571	27998724	-	2537	IFI6	4	3.10842612E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28052489	28089423	+	199870	FAM76A	4	1.98208684E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28099693	28150963	+	23673	STX12	5	1.19486794E-5	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28157251	28178183	+	5511	PPP1R8	28	2.53803275E-2	DAVIES_SUCCESS
chr1	28160911	28161077	+	677774	SCARNA1	6	5.28486275E-5	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28199054	28213193	+	9473	THEMIS2	54	4.83751281E-2	DAVIES_SUCCESS
chr1	28218048	28241236	-	6118	RPA2	77	2.14094036E-2	DAVIES_SUCCESS
chr1	28261503	28285663	+	27293	SMPDL3B	81	1.39922315E-3	DAVIES_SUCCESS
chr1	28286503	28294604	+	55113	XKR8	60	2.42806397E-5	DAVIES_SUCCESS
chr1	28296854	28415148	-	2140	EYA3	95	1.16928093E-6	DAVIES_SUCCESS
chr1	28473676	28520447	-	5724	PTAFR	58	5.39632729E-2	DAVIES_SUCCESS
chr1	28526789	28559542	-	22826	DNAJC8	61	3.13887635E-2	DAVIES_SUCCESS
chr1	28562601	28564616	+	93974	ATPIF1	61	4.16776591E-2	DAVIES_SUCCESS
chr1	28585962	28609002	+	83667	SESN2	66	4.37184152E-3	DAVIES_SUCCESS
chr1	28655512	28662478	+	54797	MED18	40	5.39424458E-3	DAVIES_SUCCESS
chr1	28696092	28826881	+	65979	PHACTR4	56	8.200056E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28832454	28865708	+	1104	RCC1	22	1.56012955E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28879528	28905057	+	54952	TRNAU1AP	22	2.04579751E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28905049	28908383	-	85028	SNHG12	18	2.30410603E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28905254	28905334	-	692212	SNORD99	17	2.19037791E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28906275	28906405	-	677838	SNORA61	17	2.19037791E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28906892	28907024	-	677825	SNORA44	17	2.19037791E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28907431	28907565	-	692073	SNORA16A	18	2.30410603E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28918711	28921088	+	115273	RAB42	15	1.95982111E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28929608	28969604	-	6883	TAF12	28	1.98989951E-3	DAVIES_SUCCESS
chr1	28975111	28975246	+	26824	RNU11	21	2.98997464E-4	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	28995239	29042115	+	10691	GMEB1	38	1.24515532E-5	DAVIES_SUCCESS
chr1	29063132	29096287	+	51441	YTHDF2	38	3.44209395E-7	DAVIES_SUCCESS
chr1	29138653	29190208	+	4985	OPRD1	84	2.39909426E-10	DAVIES_SUCCESS
chr1	29213602	29446558	+	2035	EPB41	183	9.48065599E-8	DAVIES_SUCCESS
chr1	29445936	29450421	-	399474	TMEM200B	45	1.40522129E-6	DAVIES_SUCCESS
chr1	29474249	29508637	-	6429	SRSF4	82	1.09813429E-6	DAVIES_SUCCESS
chr1	29519384	29557454	-	51102	MECR	81	2.10811709E-6	DAVIES_SUCCESS
chr1	29563027	29653325	+	10076	PTPRU	113	4.09583205E-5	DAVIES_SUCCESS
chr1	31184123	31196432	-	4146	MATN1	121	2.13800089E-11	DAVIES_SUCCESS
chr1	31191618	31199593	+	100129196	MATN1-AS1	124	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	31205314	31230683	-	7805	LAPTM5	121	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	31212002	31212079	-	100616164	MIR4420	95	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	31342312	31381480	-	9672	SDC3	117	3.07360092E-5	DAVIES_SUCCESS
chr1	31404352	31538763	-	9698	PUM1	98	5.3480975E-5	DAVIES_SUCCESS
chr1	31408535	31422052	-	692234	SNORD103A	46	1.72038105E-5	DAVIES_SUCCESS
chr1	31441009	31441084	-	692200	SNORD85	38	1.06761424E-4	DAVIES_SUCCESS
chr1	31652591	31712734	-	79570	NKAIN1	107	7.79276836E-4	DAVIES_SUCCESS
chr1	31732414	31769644	-	9410	SNRNP40	124	5.01133268E-4	DAVIES_SUCCESS
chr1	31769841	31837780	+	51538	ZCCHC17	135	7.0300788E-4	DAVIES_SUCCESS
chr1	31838099	31845923	-	2170	FABP3	83	8.80944537E-4	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31882411	31907527	+	347735	SERINC2	111	6.16105996E-4	DAVIES_SUCCESS
chr1	31971838	31974167	+	149086	LOC149086	86	9.02483205E-5	DAVIES_SUCCESS
chr1	31984035	31989846	+	284551	LOC284551	81	6.16972827E-5	DAVIES_SUCCESS
chr1	32042085	32053287	+	64129	TINAGL1	60	6.58362254E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32083300	32098119	+	3061	HCRTR1	70	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	32095462	32110838	-	553115	PEF1	75	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	32117847	32169768	-	1307	COL16A1	95	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	32192717	32229648	-	576	BAI2	55	1.30512045E-7	DAVIES_SUCCESS
chr1	32224260	32224336	-	100423028	MIR4254	28	1.00788785E-5	DAVIES_SUCCESS
chr1	32256024	32281580	-	90853	SPOCD1	41	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	32372021	32403988	-	8073	PTP4A2	37	1.14908083E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32479294	32526460	+	10657	KHDRBS1	18	7.88258347E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32538502	32568467	+	55116	TMEM39B	12	3.88578059E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32573643	32642168	+	23633	KPNA6	22	3.26405569E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32645344	32663886	+	200081	TXLNA	18	1.95399252E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32666201	32670991	+	79140	CCDC28B	19	2.54241073E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32671235	32674288	+	55721	IQCC	19	2.54241073E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32674694	32681797	+	149069	DCDC2B	20	5.21804822E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32680077	32687926	-	56063	TMEM234	19	2.44249065E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32687184	32697205	+	8668	EIF3I	19	3.21964677E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32697260	32707311	-	339483	MTMR9LP	19	4.5519144E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32712817	32714461	+	84734	FAM167B	18	4.5519144E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32716839	32751766	+	3932	LCK	17	4.21884749E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	32757707	32799224	+	3065	HDAC1	6	8.33390061E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	32799429	32801840	-	65108	MARCKSL1	2	3.26757636E-6	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	32826870	32827844	-	100128071	FAM229A	4	2.04354245E-9	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	32827861	32829924	+	81629	TSSK3	5	1.21609118E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	32830704	32860062	-	55108	BSDC1	9	1.93097735E-4	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	32930657	33071542	+	653121	ZBTB8A	58	5.19021398E-1	DAVIES_SUCCESS
chr1	33065772	33116185	-	339487	ZBTB8OS	23	7.40595966E-1	DAVIES_SUCCESS
chr1	33116748	33151812	+	5928	RBBP4	10	8.9126633E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33145506	33168361	-	81493	SYNC	8	8.61930156E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33207511	33240571	+	57648	KIAA1522	29	9.33726788E-5	DAVIES_SUCCESS
chr1	33240839	33283633	-	8565	YARS	46	1.71446537E-5	DAVIES_SUCCESS
chr1	33283042	33324480	+	64766	S100PBP	50	7.40860413E-6	DAVIES_SUCCESS
chr1	33327868	33338082	-	252995	FNDC5	37	5.32747678E-6	DAVIES_SUCCESS
chr1	33352097	33360247	+	3208	HPCA	39	4.79643841E-6	DAVIES_SUCCESS
chr1	33360195	33366953	-	113452	TMEM54	38	5.10035312E-6	DAVIES_SUCCESS
chr1	33402049	33430286	-	127544	RNF19B	47	2.26839335E-4	DAVIES_SUCCESS
chr1	33473540	33502512	-	204	AK2	49	9.90800548E-2	DAVIES_SUCCESS
chr1	33546713	33586131	+	113451	ADC	53	1.8346368E-1	DAVIES_SUCCESS
chr1	33611002	33647671	-	55223	TRIM62	66	2.39898812E-1	DAVIES_SUCCESS
chr1	33722173	33766320	+	149076	ZNF362	82	1.73732421E-8	DAVIES_SUCCESS
chr1	33772366	33786699	-	127550	A3GALT2	75	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	33789223	33896615	-	1912	PHC2	184	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	33797993	33798093	-	100500853	MIR3605	73	1.92179606E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr1	33938231	33961995	+	7579	ZSCAN20	137	1.27638502E-3	DAVIES_SUCCESS
chr1	33979608	34631443	-	114784	CSMD2	713	1.04241899E-1	DAVIES_SUCCESS
chr1	34326075	34330392	+	127540	HMGB4	106	8.55308187E-1	DAVIES_SUCCESS
chr1	34334556	34351059	+	402779	LOC402779	89	8.13216667E-1	DAVIES_SUCCESS
chr1	34632623	34684731	+	84970	C1orf94	172	1.20496723E-4	DAVIES_SUCCESS
chr1	35220647	35224113	+	2709	GJB5	17	2.73865291E-3	DAVIES_SUCCESS
chr1	35225341	35229325	+	127534	GJB4	12	2.01184936E-2	DAVIES_SUCCESS
chr1	35246789	35251967	+	2707	GJB3	26	1.68545112E-1	DAVIES_SUCCESS
chr1	35258170	35261348	+	2701	GJA4	47	1.73429197E-1	DAVIES_SUCCESS
chr1	35315962	35325417	-	113444	SMIM12	68	2.15841673E-2	DAVIES_SUCCESS
chr1	35331036	35370984	-	58512	DLGAP3	72	2.56498959E-2	DAVIES_SUCCESS
chr1	35441299	35450948	-	653160	LOC653160	2	9.31419139E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35447126	35450948	-	100506144	ZMYM6NB	2	9.31419139E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35449367	35497569	-	9204	ZMYM6	3	5.10025737E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35544971	35581455	+	79830	ZMYM1	11	3.31812217E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35649200	35658743	-	6421	SFPQ	15	4.45126472E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35734567	35887545	+	9202	ZMYM4	8	3.0039254E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	35899090	36023551	-	79932	KIAA0319L	12	1.47933075E-1	DAVIES_SUCCESS
chr1	36023392	36032380	+	23154	NCDN	4	4.15029935E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36035412	36107445	-	5690	PSMB2	6	1.06133833E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36038970	36060927	+	339488	TFAP2E	5	7.14817419E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36179476	36184790	-	127703	C1orf216	15	4.06604698E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36197712	36235551	-	63967	CLSPN	21	3.42294802E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36273827	36323490	+	192670	AGO4	21	3.07155075E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36335408	36389899	+	26523	AGO1	22	2.74508402E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	36396318	36522063	+	192669	AGO3	37	3.68521398E-2	DAVIES_SUCCESS
chr1	36549675	36553876	+	27285	TEKT2	27	8.44336366E-4	DAVIES_SUCCESS
chr1	36554452	36559533	+	54936	ADPRHL2	26	7.36995705E-4	DAVIES_SUCCESS
chr1	36560843	36565850	-	1296	COL8A2	30	3.83118725E-4	DAVIES_SUCCESS
chr1	36602169	36621654	-	27095	TRAPPC3	33	3.11837621E-6	DAVIES_SUCCESS
chr1	36621802	36646441	+	55700	MAP7D1	31	2.07616129E-6	DAVIES_SUCCESS
chr1	36690016	36770957	+	9967	THRAP3	35	5.31468576E-6	DAVIES_SUCCESS
chr1	36771993	36790484	+	79729	SH3D21	33	4.45734994E-6	DAVIES_SUCCESS
chr1	36787631	36789755	-	55194	EVA1B	31	3.15467976E-6	DAVIES_SUCCESS
chr1	36805224	36851485	-	83931	STK40	71	4.32112236E-7	DAVIES_SUCCESS
chr1	36859030	36863493	-	84967	LSM10	70	1.93619221E-4	DAVIES_SUCCESS
chr1	36883506	36916086	-	127700	OSCP1	101	6.79614262E-3	DAVIES_SUCCESS
chr1	36921361	36930040	-	64960	MRPS15	85	9.94613708E-2	DAVIES_SUCCESS
chr1	36931643	36948915	-	1441	CSF3R	95	6.38747285E-2	DAVIES_SUCCESS
chr1	37261127	37499844	-	2899	GRIK3	213	7.0995293E-2	DAVIES_SUCCESS
chr1	37627163	37627235	+	100422898	MIR4255	68	1.07176936E-1	DAVIES_SUCCESS
chr1	37920479	37940044	-	728431	LOC728431	75	1.21196974E-5	DAVIES_SUCCESS
chr1	37940118	37949978	+	80149	ZC3H12A	54	5.52213486E-7	DAVIES_SUCCESS
chr1	37955560	37980420	-	64769	MEAF6	51	7.81522402E-10	DAVIES_SUCCESS
chr1	37966535	37966595	-	100847010	MIR5581	37	1.00822369E-6	DAVIES_SUCCESS
chr1	38000049	38019945	-	79753	SNIP1	52	8.2147622E-12	DAVIES_SUCCESS
chr1	38022519	38032458	+	7802	DNALI1	42	2.41509035E-11	DAVIES_SUCCESS
chr1	38032412	38061586	-	29889	GNL2	52	1.0650103E-10	DAVIES_SUCCESS
chr1	38076950	38100595	-	284654	RSPO1	59	6.14139184E-10	DAVIES_SUCCESS
chr1	38147241	38157888	-	54955	C1orf109	121	7.75264679E-8	DAVIES_SUCCESS
chr1	38158072	38175391	+	55143	CDCA8	124	1.03711817E-10	DAVIES_SUCCESS
chr1	38179552	38230824	-	284656	EPHA10	133	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr1	38259773	38267278	+	149175	MANEAL	26	6.21724894E-15	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
